image,conf,x1,y1,x2,y2
image_0666.jpg,0.91,588,310,624,366
image_0666.jpg,0.893,415,50,501,70
image_0666.jpg,0.889,450,216,497,252
image_0666.jpg,0.866,484,301,525,329
image_0666.jpg,0.864,101,55,173,100
image_0667.jpg,0.936,298,259,393,347
image_0667.jpg,0.936,77,320,133,374
image_0667.jpg,0.934,424,408,479,441
image_0667.jpg,0.92,469,355,517,401
image_0667.jpg,0.857,502,366,572,425
image_0667.jpg,0.841,286,179,338,226
image_0680.jpg,0.946,78,374,129,430
image_0680.jpg,0.928,42,39,95,95
image_0680.jpg,0.92,459,247,508,293
image_0680.jpg,0.918,553,405,596,444
image_0680.jpg,0.912,182,249,228,292
image_0680.jpg,0.909,253,279,293,319
image_0680.jpg,0.889,523,159,592,194
image_0680.jpg,0.879,164,118,227,145
image_0680.jpg,0.844,350,349,428,388
image_0682.jpg,0.957,228,348,290,410
image_0682.jpg,0.944,102,173,154,230
image_0682.jpg,0.932,86,344,119,387
image_0682.jpg,0.928,435,281,471,327
image_0682.jpg,0.922,384,153,414,198
image_0682.jpg,0.916,491,379,536,433
image_0682.jpg,0.885,282,251,326,288
image_0682.jpg,0.878,266,403,315,435
image_0684.jpg,0.965,122,166,193,239
image_0684.jpg,0.954,202,157,258,189
image_0684.jpg,0.949,282,414,314,454
image_0684.jpg,0.943,435,45,517,126
image_0684.jpg,0.941,383,241,471,325
image_0684.jpg,0.932,429,386,461,430
image_0684.jpg,0.922,357,141,409,189
image_0684.jpg,0.899,349,171,439,249
image_0684.jpg,0.885,405,56,450,91
image_0684.jpg,0.816,279,131,371,185
image_0684.jpg,0.756,334,185,380,233
image_0687.jpg,0.942,495,192,568,270
image_0687.jpg,0.941,348,310,436,394
image_0687.jpg,0.938,117,166,147,211
image_0687.jpg,0.938,426,224,504,299
image_0687.jpg,0.922,307,41,359,99
image_0687.jpg,0.909,336,73,392,109
image_0687.jpg,0.906,91,337,187,369
image_0687.jpg,0.894,458,72,523,98
image_0687.jpg,0.878,157,289,230,338
image_0689.jpg,0.958,170,220,204,257
image_0689.jpg,0.932,482,240,529,294
image_0689.jpg,0.929,187,117,255,187
image_0689.jpg,0.918,496,252,558,311
image_0689.jpg,0.907,52,316,99,352
image_0689.jpg,0.846,535,81,590,111
image_0693.jpg,0.944,196,371,261,435
image_0693.jpg,0.937,569,417,623,465
image_0693.jpg,0.936,243,262,334,350
image_0693.jpg,0.935,194,265,283,349
image_0693.jpg,0.93,411,177,446,220
image_0693.jpg,0.926,335,306,369,344
image_0693.jpg,0.926,277,118,313,155
image_0693.jpg,0.922,454,145,503,193
image_0693.jpg,0.922,456,241,488,293
image_0693.jpg,0.895,462,303,554,328
image_0694.jpg,0.935,481,331,572,419
image_0694.jpg,0.931,370,382,463,468
image_0694.jpg,0.929,55,168,114,225
image_0694.jpg,0.918,280,196,363,275
image_0694.jpg,0.915,421,51,457,85
image_0694.jpg,0.905,476,96,520,142
image_0694.jpg,0.893,338,227,379,284
image_0694.jpg,0.888,121,44,165,86
image_0694.jpg,0.886,494,73,547,113
image_0694.jpg,0.879,395,166,455,218
image_0694.jpg,0.871,464,423,505,457
image_0694.jpg,0.839,296,325,356,371
image_0694.jpg,0.812,340,363,412,403
image_0695.jpg,0.942,252,239,298,297
image_0695.jpg,0.924,267,30,312,73
image_0695.jpg,0.923,95,96,135,153
image_0695.jpg,0.916,254,408,297,467
image_0695.jpg,0.866,458,234,512,270
image_0695.jpg,0.863,184,404,253,455
image_0695.jpg,0.828,517,39,568,73
image_0697.jpg,0.945,211,162,307,251
image_0697.jpg,0.937,94,165,165,240
image_0697.jpg,0.934,16,226,106,312
image_0697.jpg,0.933,193,265,273,340
image_0697.jpg,0.928,443,300,499,352
image_0697.jpg,0.909,205,133,256,178
image_0697.jpg,0.906,543,113,625,137
image_0697.jpg,0.878,154,303,210,358
image_0697.jpg,0.872,392,391,461,428
image_0697.jpg,0.851,333,256,388,311
image_0697.jpg,0.843,302,23,370,79
image_0697.jpg,0.837,87,130,131,166
image_0698.jpg,0.947,437,142,496,202
image_0698.jpg,0.94,189,96,270,175
image_0698.jpg,0.94,492,237,526,268
image_0698.jpg,0.933,439,28,513,100
image_0698.jpg,0.929,537,75,575,127
image_0698.jpg,0.925,26,261,96,319
image_0698.jpg,0.9,339,401,413,427
image_0698.jpg,0.856,259,263,320,322
image_0698.jpg,0.851,242,283,286,329
image_0698.jpg,0.849,304,95,398,128
image_0698.jpg,0.839,212,71,261,112
image_0698.jpg,0.726,288,278,346,311
image_0708.jpg,0.948,363,273,418,313
image_0708.jpg,0.947,476,319,556,400
image_0708.jpg,0.946,491,143,524,178
image_0708.jpg,0.945,90,101,141,157
image_0708.jpg,0.942,479,186,574,278
image_0708.jpg,0.936,58,278,157,372
image_0708.jpg,0.929,418,411,454,458
image_0708.jpg,0.928,217,174,271,207
image_0708.jpg,0.876,358,293,457,390
image_0708.jpg,0.867,154,407,185,448
image_0708.jpg,0.815,157,391,244,424
image_0708.jpg,0.786,347,320,435,411
image_0709.jpg,0.944,182,94,232,148
image_0709.jpg,0.932,412,202,444,248
image_0709.jpg,0.931,534,253,573,302
image_0709.jpg,0.923,556,80,608,134
image_0709.jpg,0.911,506,114,548,166
image_0709.jpg,0.907,272,194,325,240
image_0709.jpg,0.906,347,367,387,396
image_0709.jpg,0.899,255,361,297,400
image_0709.jpg,0.894,374,120,428,169
image_0709.jpg,0.85,541,48,608,91
image_0709.jpg,0.849,482,222,554,262
image_0711.jpg,0.936,292,103,347,155
image_0711.jpg,0.933,364,415,412,457
image_0711.jpg,0.926,434,126,485,164
image_0711.jpg,0.925,435,301,508,369
image_0711.jpg,0.922,306,274,388,341
image_0711.jpg,0.918,161,367,201,406
image_0711.jpg,0.915,247,344,304,378
image_0711.jpg,0.911,360,69,450,135
image_0711.jpg,0.904,272,141,340,208
image_0711.jpg,0.858,242,78,314,151
image_0711.jpg,0.856,352,208,448,269
image_0711.jpg,0.852,42,221,104,262
image_0711.jpg,0.839,150,292,236,348
image_0711.jpg,0.793,196,129,261,165
image_0711.jpg,0.771,196,111,259,136
image_0715.jpg,0.949,428,148,479,197
image_0715.jpg,0.949,38,202,124,286
image_0715.jpg,0.932,319,340,364,382
image_0715.jpg,0.916,513,154,578,216
image_0715.jpg,0.881,516,90,602,123
image_0715.jpg,0.857,491,118,548,172
image_0718.jpg,0.942,390,206,476,289
image_0718.jpg,0.937,93,276,127,320
image_0718.jpg,0.936,23,290,90,358
image_0718.jpg,0.93,328,347,364,389
image_0718.jpg,0.909,494,267,560,334
image_0718.jpg,0.9,151,130,251,168
image_0718.jpg,0.893,333,409,392,433
image_0718.jpg,0.891,470,262,516,306
image_0718.jpg,0.854,142,283,188,319
image_0719.jpg,0.958,479,304,530,362
image_0719.jpg,0.95,280,240,357,320
image_0719.jpg,0.936,586,342,623,386
image_0719.jpg,0.933,89,183,145,238
image_0719.jpg,0.92,347,240,418,308
image_0719.jpg,0.895,526,420,566,451
image_0719.jpg,0.877,144,217,176,258
image_0719.jpg,0.834,243,237,314,277
image_0719.jpg,0.827,125,36,167,67
image_0720.jpg,0.949,151,66,207,120
image_0720.jpg,0.944,187,288,277,375
image_0720.jpg,0.939,423,65,460,115
image_0720.jpg,0.936,553,14,629,94
image_0720.jpg,0.932,123,353,176,385
image_0720.jpg,0.926,263,233,358,327
image_0720.jpg,0.925,298,191,350,234
image_0720.jpg,0.922,269,130,319,176
image_0720.jpg,0.917,558,99,602,142
image_0720.jpg,0.916,221,183,258,234
image_0720.jpg,0.915,334,53,376,92
image_0720.jpg,0.903,494,217,550,275
image_0720.jpg,0.898,537,251,597,269
image_0720.jpg,0.87,76,372,136,400
image_0720.jpg,0.865,37,407,76,445
image_0720.jpg,0.503,86,355,128,383
image_0727.jpg,0.959,237,61,301,123
image_0727.jpg,0.956,196,188,273,270
image_0727.jpg,0.936,206,277,266,337
image_0727.jpg,0.935,403,275,441,322
image_0727.jpg,0.928,135,25,198,89
image_0727.jpg,0.923,465,74,506,116
image_0727.jpg,0.921,166,79,247,131
image_0727.jpg,0.885,77,149,160,193
image_0727.jpg,0.879,244,260,276,306
image_0727.jpg,0.874,105,349,186,423
image_0727.jpg,0.775,350,363,415,404
image_0729.jpg,0.948,343,225,437,314
image_0729.jpg,0.948,389,356,486,446
image_0729.jpg,0.912,326,168,368,207
image_0729.jpg,0.908,523,279,572,331
image_0729.jpg,0.907,429,217,479,245
image_0729.jpg,0.882,447,283,532,316
image_0729.jpg,0.829,290,168,337,202
image_0729.jpg,0.804,381,186,470,236
image_0729.jpg,0.798,395,147,483,184
image_0732.jpg,0.952,422,365,483,427
image_0732.jpg,0.947,322,112,366,166
image_0732.jpg,0.942,332,352,366,404
image_0732.jpg,0.935,80,335,109,389
image_0732.jpg,0.931,583,264,611,308
image_0732.jpg,0.928,217,363,289,437
image_0732.jpg,0.924,258,184,292,230
image_0732.jpg,0.893,153,169,252,204
image_0732.jpg,0.861,121,95,160,131
image_0732.jpg,0.849,93,111,147,143
image_0732.jpg,0.838,101,297,150,319
image_0732.jpg,0.831,543,357,613,408
image_0732.jpg,0.828,185,117,231,158
image_0738.jpg,0.951,77,431,111,473
image_0738.jpg,0.939,368,67,443,148
image_0738.jpg,0.935,486,133,556,206
image_0738.jpg,0.922,530,50,597,120
image_0738.jpg,0.913,394,373,439,416
image_0738.jpg,0.908,544,24,607,81
image_0738.jpg,0.841,427,121,518,154
image_0738.jpg,0.832,524,410,581,437
image_0740.jpg,0.944,288,274,335,328
image_0740.jpg,0.942,233,396,288,448
image_0740.jpg,0.936,49,159,117,232
image_0740.jpg,0.934,388,265,425,307
image_0740.jpg,0.934,170,198,205,250
image_0740.jpg,0.909,331,136,375,177
image_0740.jpg,0.901,457,346,529,391
image_0746.jpg,0.955,447,274,495,325
image_0746.jpg,0.94,360,374,452,462
image_0746.jpg,0.94,553,196,608,241
image_0746.jpg,0.937,144,101,186,144
image_0746.jpg,0.937,282,269,332,323
image_0746.jpg,0.927,17,191,94,263
image_0746.jpg,0.918,267,74,326,130
image_0746.jpg,0.918,282,396,320,435
image_0746.jpg,0.892,360,93,455,184
image_0746.jpg,0.889,395,62,446,108
image_0746.jpg,0.878,446,91,527,162
image_0746.jpg,0.869,243,329,289,348
image_0746.jpg,0.842,420,139,485,197
image_0746.jpg,0.83,479,59,515,92
image_0746.jpg,0.829,319,98,405,182
image_0746.jpg,0.827,317,294,388,342
image_0746.jpg,0.59,291,284,355,334
image_0748.jpg,0.953,293,332,354,394
image_0748.jpg,0.931,109,358,191,437
image_0748.jpg,0.923,468,373,566,470
image_0748.jpg,0.919,251,225,310,258
image_0748.jpg,0.915,108,427,159,474
image_0748.jpg,0.89,63,216,112,259
image_0748.jpg,0.869,214,282,270,302
image_0748.jpg,0.832,357,93,421,119
image_0748.jpg,0.828,523,393,570,422
image_0752.jpg,0.937,472,264,556,342
image_0752.jpg,0.936,107,175,162,213
image_0752.jpg,0.919,524,371,574,415
image_0752.jpg,0.919,338,301,392,352
image_0752.jpg,0.916,417,223,465,271
image_0752.jpg,0.913,213,368,268,395
image_0752.jpg,0.911,175,84,249,152
image_0752.jpg,0.896,465,139,508,179
image_0752.jpg,0.834,270,288,343,335
image_0752.jpg,0.806,478,336,563,358
image_0752.jpg,0.795,174,130,235,175
image_0754.jpg,0.953,319,381,394,461
image_0754.jpg,0.947,535,256,605,331
image_0754.jpg,0.941,451,276,522,350
image_0754.jpg,0.93,60,409,95,437
image_0754.jpg,0.918,411,421,453,476
image_0754.jpg,0.916,52,310,105,350
image_0754.jpg,0.907,240,295,284,335
image_0754.jpg,0.878,371,330,431,382
image_0754.jpg,0.856,148,386,207,428
image_0754.jpg,0.854,520,172,597,216
image_0754.jpg,0.796,370,358,435,416
image_0754.jpg,0.76,484,252,554,289
image_0758.jpg,0.96,369,187,421,242
image_0758.jpg,0.941,276,59,326,108
image_0758.jpg,0.94,181,318,266,397
image_0758.jpg,0.935,134,414,174,470
image_0758.jpg,0.925,241,192,290,242
image_0758.jpg,0.925,167,59,203,113
image_0758.jpg,0.915,86,224,138,274
image_0758.jpg,0.914,394,417,444,461
image_0758.jpg,0.911,411,36,481,97
image_0758.jpg,0.911,205,120,247,160
image_0758.jpg,0.909,256,380,298,418
image_0758.jpg,0.896,323,259,366,297
image_0758.jpg,0.863,307,274,339,314
image_0758.jpg,0.828,226,307,319,335
image_0758.jpg,0.672,315,266,357,309
image_0761.jpg,0.947,274,274,308,312
image_0761.jpg,0.937,469,416,515,467
image_0761.jpg,0.928,407,151,459,207
image_0761.jpg,0.921,92,319,165,390
image_0761.jpg,0.913,532,250,585,279
image_0761.jpg,0.9,323,410,366,450
image_0765.jpg,0.939,149,394,201,443
image_0765.jpg,0.915,432,212,475,254
image_0765.jpg,0.903,357,80,398,120
image_0765.jpg,0.892,308,179,413,207
image_0765.jpg,0.888,284,266,328,310
image_0765.jpg,0.883,289,51,327,80
image_0765.jpg,0.881,389,171,435,211
image_0765.jpg,0.871,293,240,348,278
image_0765.jpg,0.844,250,56,314,96
image_0768.jpg,0.943,231,175,268,230
image_0768.jpg,0.939,337,377,397,430
image_0768.jpg,0.925,165,206,220,246
image_0768.jpg,0.923,379,147,431,205
image_0768.jpg,0.915,479,151,510,202
image_0768.jpg,0.912,173,284,209,325
image_0768.jpg,0.907,518,254,572,305
image_0768.jpg,0.906,429,316,475,362
image_0768.jpg,0.903,120,124,165,166
image_0768.jpg,0.899,285,397,340,448
image_0768.jpg,0.895,272,261,347,290
image_0768.jpg,0.862,466,253,530,299
image_0768.jpg,0.835,341,136,407,189
image_0770.jpg,0.96,425,332,492,395
image_0770.jpg,0.948,227,185,279,241
image_0770.jpg,0.937,29,203,121,290
image_0770.jpg,0.928,85,64,153,129
image_0770.jpg,0.926,309,164,353,200
image_0770.jpg,0.92,292,303,362,371
image_0770.jpg,0.912,142,157,194,205
image_0770.jpg,0.9,351,76,394,117
image_0770.jpg,0.897,406,319,447,357
image_0770.jpg,0.856,268,351,307,385
image_0770.jpg,0.848,304,254,393,294
image_0770.jpg,0.792,269,254,335,296
image_0778.jpg,0.94,410,260,484,331
image_0778.jpg,0.935,550,221,581,269
image_0778.jpg,0.934,107,51,177,125
image_0778.jpg,0.928,491,213,544,254
image_0778.jpg,0.928,103,198,159,237
image_0778.jpg,0.926,357,96,418,162
image_0778.jpg,0.923,441,353,483,393
image_0778.jpg,0.907,265,147,307,186
image_0778.jpg,0.903,358,371,400,409
image_0778.jpg,0.897,262,387,311,415
image_0778.jpg,0.892,517,279,566,325
image_0778.jpg,0.867,302,99,372,163
image_0780.jpg,0.948,56,244,156,341
image_0780.jpg,0.938,167,106,234,170
image_0780.jpg,0.923,40,137,138,160
image_0780.jpg,0.919,483,257,522,297
image_0780.jpg,0.918,523,290,573,320
image_0780.jpg,0.908,394,251,445,304
image_0780.jpg,0.907,63,166,95,210
image_0780.jpg,0.906,340,281,416,304
image_0780.jpg,0.855,225,372,285,411
image_0780.jpg,0.837,158,371,224,411
image_0780.jpg,0.813,108,204,185,260
image_0780.jpg,0.801,178,78,217,119
image_0780.jpg,0.758,189,78,235,130
image_0780.jpg,0.737,512,212,580,234
image_0781.jpg,0.932,101,176,133,228
image_0781.jpg,0.931,146,111,186,163
image_0781.jpg,0.876,323,184,412,243
image_0781.jpg,0.858,560,93,616,125
image_0783.jpg,0.943,356,73,443,155
image_0783.jpg,0.91,111,282,149,321
image_0783.jpg,0.901,507,308,547,346
image_0783.jpg,0.843,290,90,354,132
image_0784.jpg,0.942,233,197,325,283
image_0784.jpg,0.928,555,115,605,171
image_0784.jpg,0.87,443,170,532,202
image_0784.jpg,0.857,259,98,319,135
image_0784.jpg,0.851,236,333,285,356
image_0784.jpg,0.839,69,302,121,334
image_0784.jpg,0.83,100,210,148,231
image_0786.jpg,0.921,258,213,315,264
image_0786.jpg,0.915,131,94,172,133
image_0786.jpg,0.915,77,105,143,166
image_0786.jpg,0.899,165,316,209,362
image_0786.jpg,0.897,205,383,245,419
image_0786.jpg,0.887,109,303,193,349
image_0786.jpg,0.886,405,48,503,105
image_0786.jpg,0.861,253,49,343,112
image_0787.jpg,0.941,332,431,384,469
image_0787.jpg,0.934,110,392,157,441
image_0787.jpg,0.929,477,407,526,434
image_0787.jpg,0.926,407,332,437,379
image_0787.jpg,0.925,382,72,432,105
image_0787.jpg,0.905,62,166,102,204
image_0787.jpg,0.897,552,65,618,120
image_0787.jpg,0.892,190,114,235,155
image_0787.jpg,0.883,532,387,576,420
image_0787.jpg,0.877,268,150,322,207
image_0787.jpg,0.866,526,342,598,385
image_0787.jpg,0.843,258,190,311,208
image_0789.jpg,0.921,301,233,345,279
image_0789.jpg,0.918,475,262,504,316
image_0789.jpg,0.874,277,85,341,110
image_0789.jpg,0.861,141,51,182,87
image_0792.jpg,0.939,357,390,389,435
image_0792.jpg,0.936,516,336,600,406
image_0792.jpg,0.934,167,272,196,313
image_0792.jpg,0.926,548,299,579,352
image_0792.jpg,0.915,351,227,398,261
image_0792.jpg,0.898,465,80,517,129
image_0792.jpg,0.865,77,220,155,249
image_0799.jpg,0.918,43,364,98,416
image_0799.jpg,0.917,425,291,507,369
image_0799.jpg,0.912,369,411,410,463
image_0799.jpg,0.904,510,363,551,397
image_0799.jpg,0.899,469,275,514,308
image_0799.jpg,0.883,301,369,379,408
image_0799.jpg,0.878,524,286,582,342
image_0801.jpg,0.957,589,375,621,417
image_0801.jpg,0.957,250,221,322,297
image_0801.jpg,0.945,590,256,639,313
image_0801.jpg,0.94,381,15,462,93
image_0801.jpg,0.935,143,291,173,320
image_0801.jpg,0.929,373,186,425,233
image_0801.jpg,0.926,202,163,253,211
image_0801.jpg,0.923,110,363,151,419
image_0801.jpg,0.92,474,290,526,339
image_0801.jpg,0.915,573,201,630,233
image_0801.jpg,0.913,395,299,472,371
image_0801.jpg,0.886,539,66,617,84
image_0801.jpg,0.878,290,378,359,408
image_0801.jpg,0.878,191,269,251,298
image_0801.jpg,0.874,31,101,121,121
image_0801.jpg,0.861,268,89,328,135
image_0811.jpg,0.954,292,343,358,416
image_0811.jpg,0.943,490,221,575,304
image_0811.jpg,0.938,507,102,558,145
image_0811.jpg,0.936,336,334,391,385
image_0811.jpg,0.908,337,191,395,238
image_0811.jpg,0.9,376,40,424,82
image_0813.jpg,0.933,288,119,333,164
image_0813.jpg,0.929,133,328,170,377
image_0813.jpg,0.92,227,199,267,238
image_0813.jpg,0.906,434,333,481,377
image_0813.jpg,0.861,294,390,359,437
image_0814.jpg,0.938,297,182,332,225
image_0814.jpg,0.938,388,403,440,452
image_0814.jpg,0.937,349,48,444,143
image_0814.jpg,0.932,424,271,495,341
image_0814.jpg,0.921,564,420,615,465
image_0814.jpg,0.909,372,232,433,294
image_0816.jpg,0.937,534,19,635,116
image_0816.jpg,0.933,442,150,498,196
image_0816.jpg,0.933,404,294,468,360
image_0816.jpg,0.933,79,112,159,186
image_0816.jpg,0.922,297,177,349,227
image_0816.jpg,0.917,261,335,317,393
image_0816.jpg,0.906,132,46,203,113
image_0816.jpg,0.905,112,383,156,423
image_0816.jpg,0.896,302,25,395,83
image_0816.jpg,0.879,502,141,562,182
image_0816.jpg,0.877,116,297,184,340
image_0816.jpg,0.874,357,125,421,171
image_0816.jpg,0.864,426,183,514,255
image_0816.jpg,0.852,487,401,557,447
image_0816.jpg,0.85,345,73,381,108
image_0816.jpg,0.844,492,162,538,211
image_0819.jpg,0.953,494,78,525,117
image_0819.jpg,0.941,395,246,447,302
image_0819.jpg,0.93,324,272,394,339
image_0819.jpg,0.925,528,103,605,178
image_0819.jpg,0.921,422,263,468,307
image_0819.jpg,0.92,477,352,539,414
image_0819.jpg,0.908,171,175,232,211
image_0819.jpg,0.9,241,225,277,255
image_0819.jpg,0.885,479,280,530,321
image_0819.jpg,0.863,180,144,220,176
image_0819.jpg,0.84,230,374,313,415
image_0820.jpg,0.94,503,320,600,415
image_0820.jpg,0.935,479,382,542,444
image_0820.jpg,0.93,397,186,478,265
image_0820.jpg,0.88,353,134,424,168
image_0820.jpg,0.825,439,397,499,450
image_0821.jpg,0.959,50,373,149,469
image_0821.jpg,0.949,484,371,583,466
image_0821.jpg,0.948,250,352,303,410
image_0821.jpg,0.938,251,238,289,285
image_0821.jpg,0.931,525,81,612,165
image_0821.jpg,0.92,197,371,234,424
image_0821.jpg,0.916,153,368,192,405
image_0821.jpg,0.914,95,51,143,95
image_0821.jpg,0.912,475,123,531,178
image_0828.jpg,0.937,114,187,171,246
image_0828.jpg,0.933,514,350,545,384
image_0828.jpg,0.928,398,301,430,348
image_0828.jpg,0.914,38,107,105,173
image_0828.jpg,0.907,523,145,563,178
image_0828.jpg,0.903,336,75,367,133
image_0828.jpg,0.891,400,78,477,143
image_0828.jpg,0.89,443,127,504,163
image_0828.jpg,0.88,276,112,343,131
image_0828.jpg,0.872,500,361,566,428
image_0828.jpg,0.841,414,230,462,268
image_0828.jpg,0.827,421,53,471,99
image_0828.jpg,0.818,400,121,437,158
image_0828.jpg,0.666,444,78,483,126
image_0829.jpg,0.934,39,339,134,427
image_0829.jpg,0.931,203,356,295,442
image_0829.jpg,0.91,350,87,389,125
image_0829.jpg,0.903,307,131,348,172
image_0829.jpg,0.885,279,63,334,102
image_0829.jpg,0.876,232,31,306,79
image_0829.jpg,0.86,263,197,304,228
image_0832.jpg,0.95,525,171,601,253
image_0832.jpg,0.944,442,351,535,443
image_0832.jpg,0.912,385,179,446,234
image_0832.jpg,0.909,375,343,411,371
image_0832.jpg,0.907,501,54,575,78
image_0839.jpg,0.946,323,76,370,130
image_0839.jpg,0.936,155,223,238,302
image_0839.jpg,0.936,98,302,174,376
image_0839.jpg,0.916,166,303,207,344
image_0839.jpg,0.914,63,212,106,250
image_0841.jpg,0.946,577,181,626,234
image_0841.jpg,0.928,321,377,397,451
image_0841.jpg,0.922,187,249,281,337
image_0841.jpg,0.906,499,332,540,369
image_0841.jpg,0.894,471,142,518,170
image_0841.jpg,0.888,379,418,414,474
image_0841.jpg,0.882,411,281,465,326
image_0841.jpg,0.88,175,293,227,332
image_0841.jpg,0.834,170,96,264,141
image_0841.jpg,0.796,177,126,233,176
image_0841.jpg,0.781,187,60,275,91
image_0841.jpg,0.763,404,279,435,314
image_0841.jpg,0.515,178,70,276,114
image_0845.jpg,0.935,331,377,384,415
image_0845.jpg,0.921,208,162,286,234
image_0845.jpg,0.917,455,203,522,267
image_0845.jpg,0.909,97,144,139,183
image_0848.jpg,0.945,236,323,269,355
image_0848.jpg,0.927,277,328,335,355
image_0848.jpg,0.923,264,71,303,108
image_0848.jpg,0.918,61,321,139,395
image_0848.jpg,0.887,65,288,130,349
image_0848.jpg,0.805,507,297,601,360
image_0848.jpg,0.802,537,373,602,394
image_0853.jpg,0.955,172,428,202,461
image_0853.jpg,0.947,172,167,235,229
image_0853.jpg,0.929,283,295,335,344
image_0853.jpg,0.927,430,372,483,421
image_0853.jpg,0.921,219,405,270,453
image_0853.jpg,0.919,72,236,137,298
image_0853.jpg,0.917,446,64,496,96
image_0853.jpg,0.909,61,411,99,462
image_0853.jpg,0.906,492,311,581,369
image_0853.jpg,0.893,82,96,164,171
image_0853.jpg,0.89,540,62,580,101
image_0853.jpg,0.879,403,384,445,424
image_0853.jpg,0.873,243,149,323,187
image_0853.jpg,0.867,586,122,626,150
image_0855.jpg,0.945,308,348,395,429
image_0855.jpg,0.941,152,407,190,448
image_0855.jpg,0.938,205,334,303,426
image_0855.jpg,0.923,503,349,533,378
image_0859.jpg,0.937,368,295,402,329
image_0859.jpg,0.937,500,320,581,398
image_0859.jpg,0.922,86,155,162,227
image_0859.jpg,0.918,174,158,209,213
image_0859.jpg,0.914,432,403,474,444
image_0859.jpg,0.911,527,260,568,300
image_0859.jpg,0.898,453,265,492,302
image_0859.jpg,0.867,462,386,542,436
image_0859.jpg,0.867,503,308,543,345
image_0859.jpg,0.864,166,378,249,425
image_0859.jpg,0.846,447,81,541,144
image_0861.jpg,0.948,285,53,345,113
image_0861.jpg,0.943,61,198,122,256
image_0861.jpg,0.94,353,123,433,200
image_0861.jpg,0.938,150,354,181,396
image_0861.jpg,0.931,374,215,467,299
image_0861.jpg,0.922,125,64,204,125
image_0861.jpg,0.917,547,66,587,101
image_0861.jpg,0.916,248,399,294,441
image_0861.jpg,0.912,197,68,265,140
image_0861.jpg,0.902,178,368,227,409
image_0861.jpg,0.87,53,59,136,87
image_0861.jpg,0.842,408,293,477,316
image_0861.jpg,0.84,195,331,269,363
image_0861.jpg,0.827,317,211,406,271
image_0866.jpg,0.95,263,342,332,413
image_0866.jpg,0.946,496,340,555,399
image_0866.jpg,0.941,284,240,358,311
image_0866.jpg,0.936,286,166,332,210
image_0866.jpg,0.92,203,397,265,445
image_0866.jpg,0.912,369,256,465,278
image_0866.jpg,0.898,390,154,467,210
image_0868.jpg,0.929,371,177,441,252
image_0868.jpg,0.923,93,356,124,411
image_0868.jpg,0.916,500,343,537,396
image_0868.jpg,0.915,451,171,535,245
image_0868.jpg,0.913,211,110,268,138
image_0868.jpg,0.912,440,278,481,315
image_0868.jpg,0.906,265,267,362,360
image_0868.jpg,0.895,524,330,582,374
image_0868.jpg,0.888,310,326,343,377
image_0868.jpg,0.884,201,307,249,348
image_0868.jpg,0.773,241,282,286,328
image_0869.jpg,0.931,187,199,270,279
image_0869.jpg,0.93,66,290,125,326
image_0869.jpg,0.918,543,427,599,463
image_0869.jpg,0.916,559,249,594,294
image_0878.jpg,0.928,421,114,504,190
image_0878.jpg,0.917,437,418,488,465
image_0878.jpg,0.915,377,257,418,296
image_0878.jpg,0.909,380,395,430,423
image_0878.jpg,0.902,344,117,393,171
image_0878.jpg,0.889,134,244,196,273
image_0878.jpg,0.879,492,401,552,442
image_0878.jpg,0.837,491,264,574,328
image_0878.jpg,0.768,441,194,519,219
image_0886.jpg,0.954,476,198,526,253
image_0886.jpg,0.928,110,128,145,166
image_0886.jpg,0.915,102,300,148,348
image_0886.jpg,0.908,499,344,534,395
image_0886.jpg,0.908,250,61,296,114
image_0886.jpg,0.9,296,129,347,182
image_0886.jpg,0.9,577,213,637,262
image_0886.jpg,0.898,311,236,354,274
image_0886.jpg,0.88,426,44,480,64
image_0886.jpg,0.873,252,120,318,182
image_0886.jpg,0.867,484,376,535,424
image_0886.jpg,0.856,123,251,216,325
image_0886.jpg,0.834,202,376,254,406
image_0886.jpg,0.539,264,118,310,149
image_0887.jpg,0.953,131,391,183,446
image_0887.jpg,0.945,512,396,567,446
image_0887.jpg,0.941,193,195,246,225
image_0887.jpg,0.915,326,389,376,418
image_0887.jpg,0.912,575,292,628,326
image_0887.jpg,0.903,149,73,191,114
image_0887.jpg,0.901,270,284,305,324
image_0887.jpg,0.898,448,226,482,256
image_0887.jpg,0.87,80,243,152,280
image_0887.jpg,0.834,404,59,461,98
image_0889.jpg,0.936,70,241,135,309
image_0889.jpg,0.927,556,261,613,305
image_0889.jpg,0.925,104,199,144,237
image_0889.jpg,0.925,531,376,566,430
image_0889.jpg,0.92,147,302,204,362
image_0889.jpg,0.906,174,189,245,209
image_0889.jpg,0.903,43,224,94,268
image_0889.jpg,0.9,181,302,235,340
image_0889.jpg,0.89,491,237,530,274
image_0889.jpg,0.871,507,427,548,459
image_0897.jpg,0.941,335,68,382,117
image_0897.jpg,0.922,511,412,559,443
image_0897.jpg,0.914,496,73,559,136
image_0897.jpg,0.903,493,372,553,431
image_0898.jpg,0.954,374,126,434,186
image_0898.jpg,0.935,364,375,428,440
image_0898.jpg,0.926,172,71,273,159
image_0898.jpg,0.92,152,301,203,342
image_0898.jpg,0.92,459,205,512,251
image_0898.jpg,0.905,326,227,418,286
image_0898.jpg,0.905,98,161,137,200
